value_id;source_product_code;source_service_code;source_service_char_code;source_field_number;source_column;target_attribute_path;default_value;value_type;apply_method;target_multiple_occurrence;rds_id;valid_from;valid_until;parent_service_code;som_attribute_path;prefix;dependent_char_code;main_bundle_access;sid_attribute_path;open_order_indicator;fixed_value;introduction_version;
BKSGC_0156;VI203;VI009;V0014;;POSTAL_CODE;Lokation.Lokationsadresse.PLZ;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0157;V0002;V0003;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0158;V0002;V0010;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0159;V0002;V0011;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0160;VI202;VI002;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0161;VI202;VI003;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0162;VI203;VI006;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0163;VI203;VI009;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0164;V0002;V0003;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0165;V0002;V0010;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0166;V0002;V0011;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0167;VI202;VI002;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0168;VI202;VI003;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0169;VI203;VI006;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0170;VI203;VI009;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0171;V0001;V0001;V0001;3;;Sprache.Anschluss.Rufnummerliste.Hauptrufnummer;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0172;V0001;V0001;V0014;1;STREET_NUMBER;Lokation.Lokationsadresse.Hausnummer;;ADDRESS;convertToInteger;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0173;V0001;V0001;V0014;;STREET_NUMBER_SUFFIX;Lokation.Lokationsadresse.Hausnummerzusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0175;V0001;V0001;V0014;;CITY_NAME;Lokation.Lokationsadresse.Ort;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0176;V0001;V0001;V0014;;CITY_SUFFIX_NAME;Lokation.Lokationsadresse.Ortszusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0177;V0001;V0001;V0014;;POSTAL_CODE;Lokation.Lokationsadresse.PLZ;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0178;V0001;V0001;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0179;V0001;V0001;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0180;V0001;V0001;V0070;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer2;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0181;V0001;V0001;V0071;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer3;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0182;V0001;V0001;V0072;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer4;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0183;V0001;V0001;V0073;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer5;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0184;V0001;V0001;V0074;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer6;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0185;V0001;V0001;V0075;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer7;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0186;V0001;V0001;V0076;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer8;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0187;V0001;V0001;V0077;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer9;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0188;V0001;V0001;V0078;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer10;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0189;V0001;V0001;V0127;;;Lokation.Anschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0190;V0001;V0001;V0128;;;Lokation.Anschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0191;V0001;V0001;V0129;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0192;V0001;V0001;V0130;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0193;V0001;V0002;V0001;3;;Sprache.Anschluss.Rufnummerliste.Hauptrufnummer;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0194;V0001;V0002;V0014;1;STREET_NUMBER;Lokation.Lokationsadresse.Hausnummer;;ADDRESS;convertToInteger;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0195;V0001;V0002;V0014;;STREET_NUMBER_SUFFIX;Lokation.Lokationsadresse.Hausnummerzusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0197;V0001;V0002;V0014;;CITY_NAME;Lokation.Lokationsadresse.Ort;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0198;V0001;V0002;V0014;;CITY_SUFFIX_NAME;Lokation.Lokationsadresse.Ortszusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0199;V0001;V0002;V0014;;POSTAL_CODE;Lokation.Lokationsadresse.PLZ;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0200;V0001;V0002;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0201;V0001;V0002;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0202;V0001;V0002;V0070;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer2;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0203;V0001;V0002;V0071;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer3;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0204;V0001;V0002;V0072;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer4;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0205;V0001;V0002;V0073;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer5;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0206;V0001;V0002;V0074;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer6;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0207;V0001;V0002;V0075;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer7;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0208;V0001;V0002;V0076;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer8;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0209;V0001;V0002;V0077;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer9;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0210;V0001;V0002;V0078;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer10;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0211;V0001;V0002;V0127;;;Lokation.Anschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0212;V0001;V0002;V0128;;;Lokation.Anschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0213;V0001;V0002;V0129;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0214;V0001;V0002;V0130;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0215;V0001;V0004;V0001;3;;Sprache.Anschluss.Rufnummerliste.Hauptrufnummer;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0216;V0001;V0004;V0014;1;STREET_NUMBER;Lokation.Lokationsadresse.Hausnummer;;ADDRESS;convertToInteger;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0217;V0001;V0004;V0014;;STREET_NUMBER_SUFFIX;Lokation.Lokationsadresse.Hausnummerzusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0219;V0001;V0004;V0014;;CITY_NAME;Lokation.Lokationsadresse.Ort;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0220;V0001;V0004;V0014;;CITY_SUFFIX_NAME;Lokation.Lokationsadresse.Ortszusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0221;V0001;V0004;V0014;;POSTAL_CODE;Lokation.Lokationsadresse.PLZ;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0222;V0001;V0004;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0223;V0001;V0004;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0224;V0001;V0004;V0070;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer2;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0225;V0001;V0004;V0071;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer3;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0226;V0001;V0004;V0072;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer4;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0227;V0001;V0004;V0073;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer5;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0228;V0001;V0004;V0074;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer6;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0229;V0001;V0004;V0075;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer7;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0230;V0001;V0004;V0076;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer8;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0231;V0001;V0004;V0077;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer9;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0232;V0001;V0004;V0078;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer10;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0233;V0001;V0004;V0127;;;Lokation.Anschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0234;V0001;V0004;V0128;;;Lokation.Anschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0235;V0001;V0004;V0129;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0236;V0001;V0004;V0130;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0237;V0001;V0044;V0001;3;;Sprache.Anschluss.Rufnummerliste.Hauptrufnummer;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0238;V0001;V0044;V0014;1;STREET_NUMBER;Lokation.Lokationsadresse.Hausnummer;;ADDRESS;convertToInteger;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0239;V0001;V0044;V0014;;STREET_NUMBER_SUFFIX;Lokation.Lokationsadresse.Hausnummerzusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0241;V0001;V0044;V0014;;CITY_NAME;Lokation.Lokationsadresse.Ort;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0242;V0001;V0044;V0014;;CITY_SUFFIX_NAME;Lokation.Lokationsadresse.Ortszusatz;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0243;V0001;V0044;V0014;;POSTAL_CODE;Lokation.Lokationsadresse.PLZ;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0244;V0001;V0044;V0014;;POST_OFFICE_BOX;Lokation.Lokationsadresse.Postfach;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0245;V0001;V0044;V0014;;STREET_NAME;Lokation.Lokationsadresse.Strasse;;ADDRESS;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0246;V0001;V0044;V0070;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer2;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0247;V0001;V0044;V0071;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer3;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0248;V0001;V0044;V0072;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer4;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0249;V0001;V0044;V0073;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer5;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0250;V0001;V0044;V0074;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer6;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0251;V0001;V0044;V0075;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer7;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0252;V0001;V0044;V0076;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer8;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0253;V0001;V0044;V0077;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer9;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0254;V0001;V0044;V0078;3;;Sprache.Anschluss.Rufnummerliste.Rufnummer10;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0255;V0001;V0044;V0127;;;Lokation.Anschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0256;V0001;V0044;V0128;;;Lokation.Anschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0257;V0001;V0044;V0129;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Name;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0258;V0001;V0044;V0130;;;Sprache.Anschluss.ZweiterAnschlussinhaber.Vorname;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.1999;;;;;;;;;;
BKSGC_0259;V0001;V0290;;;;Sprache.Tarifoption.Tarifoption;Euro-Flat;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0260;V0001;V0291;;;;Sprache.Tarifoption.Tarifoption;International-Flat;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0261;V0001;V0293;;;;Sprache.Tarifoption.Tarifoption;Mobil-Option;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0262;V0001;V0299;;;;Sprache.Tarifoption.Tarifoption;Mobil-Option;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0263;V0001;V0300;;;;Sprache.Tarifoption.Tarifoption;International-Flat 1;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0264;V0001;V0301;;;;Sprache.Tarifoption.Tarifoption;International-Flat 2;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0265;V0001;V0302;;;;Sprache.Tarifoption.Tarifoption;Euro-Flat (S0);SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0266;V0001;V0940;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 100;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0267;V0001;V0941;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 150;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0268;V0001;V0942;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 300;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0269;V0001;V0943;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 600;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0270;V0001;V0944;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 900;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0271;V0001;V0945;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 1800;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0272;V0001;V1002;;;;Sprache.Tarifoption.Tarifoption;Euro-Flat;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0273;V0001;V1048;;;;Sprache.Tarifoption.Tarifoption;Vodafone-National-Mobile-Group;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0274;V0001;V1049;;;;Sprache.Tarifoption.Tarifoption;Euro-Flat;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0275;V0001;V1050;;;;Sprache.Tarifoption.Tarifoption;International-Flat;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0276;V0001;V1051;;;;Sprache.Tarifoption.Tarifoption;national minutes 1.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0277;V0001;V1052;;;;Sprache.Tarifoption.Tarifoption;national minutes 2.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0278;V0001;V1053;;;;Sprache.Tarifoption.Tarifoption;national minutes 3.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0279;V0001;V1054;;;;Sprache.Tarifoption.Tarifoption;national minutes 4.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0280;V0001;V1055;;;;Sprache.Tarifoption.Tarifoption;national minutes 5.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0281;V0001;V1056;;;;Sprache.Tarifoption.Tarifoption;national minutes 10.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0282;V0001;V1057;;;;Sprache.Tarifoption.Tarifoption;national minutes 15.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0283;V0001;V1058;;;;Sprache.Tarifoption.Tarifoption;national minutes 20.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0284;V0001;V1059;;;;Sprache.Tarifoption.Tarifoption;national minutes 25.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0285;V0001;V1060;;;;Sprache.Tarifoption.Tarifoption;national minutes 30.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0286;V0001;V1061;;;;Sprache.Tarifoption.Tarifoption;national minutes 35.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0287;V0001;V1062;;;;Sprache.Tarifoption.Tarifoption;national minutes 40.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0288;V0001;V1063;;;;Sprache.Tarifoption.Tarifoption;international minutes 100;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0289;V0001;V1064;;;;Sprache.Tarifoption.Tarifoption;international minutes 200;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0290;V0001;V1065;;;;Sprache.Tarifoption.Tarifoption;international minutes 300;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0291;V0001;V1066;;;;Sprache.Tarifoption.Tarifoption;international minutes 400;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0292;V0001;V1067;;;;Sprache.Tarifoption.Tarifoption;international minutes 500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0293;V0001;V1068;;;;Sprache.Tarifoption.Tarifoption;international minutes 1.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0294;V0001;V1069;;;;Sprache.Tarifoption.Tarifoption;international minutes 1.500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0295;V0001;V1070;;;;Sprache.Tarifoption.Tarifoption;international minutes 2.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0296;V0001;V1071;;;;Sprache.Tarifoption.Tarifoption;international minutes 2.500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0297;V0001;V1072;;;;Sprache.Tarifoption.Tarifoption;international minutes 3.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0298;V0001;V1073;;;;Sprache.Tarifoption.Tarifoption;international minutes 3.500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0299;V0001;V1074;;;;Sprache.Tarifoption.Tarifoption;international minutes 4.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0300;V0001;V1075;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 100;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0301;V0001;V1076;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 200;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0302;V0001;V1077;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 300;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0303;V0001;V1078;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 400;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0304;V0001;V1079;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0305;V0001;V1080;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 1.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0306;V0001;V1081;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 1.500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0307;V0001;V1082;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 2.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0308;V0001;V1083;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 2.500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0309;V0001;V1084;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 3.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0310;V0001;V1085;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 3.500;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0311;V0001;V1086;;;;Sprache.Tarifoption.Tarifoption;mobile minutes 4.000;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0312;V0001;V1087;;;;Sprache.Tarifoption.Tarifoption;National-Mobile-Flat Vodafone;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0313;V0002;V0041;;;;Sprache.Tarifoption.Tarifoption;dsl flat;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0314;V0002;V0042;;;;Sprache.Tarifoption.Tarifoption;dsl isdn flat;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0315;V0002;V0043;;;;Sprache.Tarifoption.Tarifoption;isdn flat 64;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
BKSGC_0316;V0002;V0222;;;;Sprache.Tarifoption.Tarifoption;Aktion Profi flat Paket;SERVICE;;N;;01.01.1979;01.01.3000;;;;;;;;;;
